Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Activity
-0.32066954063896924,-1.146581265094895,0.8523918571319432,-1.1064497925461263,-0.9075636620415979,-0.23894804686640975,0.755391225825756,-0.977555244798551,-0.5767713305683327,0.5009171876243808,1
-0.5681130666904701,0.5491443372582454,0.4805020029044593,0.30877316901523405,0.743264094022715,-1.348185422105713,-0.18398333635267913,0.34758170536167105,0.17086543812794186,0.01843393306539316,1
1.3917547503941519,-1.2689836887787258,-1.2075715832600078,-0.6893358528758898,0.21645858958197486,-0.7303666317171367,-0.6516003476058171,0.6339190223180112,0.045571839903813784,2.1439440893253257,0
0.2546430021067788,1.187390447607258,-0.7873652323462994,1.1221005495849454,1.4415686206579004,0.5298041779152828,-0.7968952554704768,-0.2030453860429927,-2.4716445001272893,0.57707212718054,0
-0.9809438017224474,0.6881189158441536,0.9334395215913824,0.30446852763869847,-0.7778166875908753,-1.4075116947178212,1.7522704434236227,1.2715550949941588,-1.1105758454658288,0.9356783931474612,1
-0.32929388135998267,-1.0538385491603062,0.8260073194997002,-1.0275441107514809,0.3112501545435361,0.5765569630557664,1.1195749114345768,-0.9555404406004258,3.0788808084552377,-0.12791759148076653,1
1.6960703812785738,-1.72067111721275,-1.4021005271588782,-0.9932514390661733,0.30729952087660933,0.8995998754332507,0.6296288419236122,-0.5601810401969696,0.8128621188389601,-0.8289950109220723,0
1.722513063796605,-1.4353487462162429,-1.548510140553303,-0.7342652378014675,0.40171172209894146,-0.1087601484568576,-0.40122047188583626,0.01259240078179486,0.6901439917111125,0.22409248181041677,0
1.1705984436461403,-0.8602382321186359,-1.0983168132560461,-0.39769634158148853,0.5951570254369136,0.09699596499271819,2.0923872756854602,-1.2141886127877322,-0.8182206832334725,-1.006017381499702,0
0.4091060507164732,1.1000958346849723,-0.9427508676698604,1.0926750627800168,-0.4118769661224674,0.3376026620752022,-0.4325581878196209,-0.42098448082026296,-0.48760622407249354,0.39445214237829684,0
2.2324544061830567,-0.4092570595505536,-2.5859085601762173,0.32423733679790573,-0.6039851867158206,0.37114587337130883,-0.15567723539207948,0.2544208433012131,0.08658978747289992,1.1677820616598074,0
0.8834691021619602,-0.679587395912985,-0.8168062806626004,-0.3268361778655271,0.08187413938632256,-0.48536354782910346,-1.867265192591748,-1.6127158711896517,2.3146585666735087,0.6862601903745135,0
0.15985512244267064,-0.11708689434291686,-0.15013843779431535,-0.05396946624989281,0.6105857452838231,0.3801978510059632,1.0807807255546218,0.4591800792284367,0.5597904479310398,0.8339221545489041,1
-1.3108986520825237,1.0918046616313835,1.1786955558019772,0.5583196589365158,0.472597482413043,1.0291556373256436,0.9826909839455139,1.0143700650181304,0.25602973431387566,1.6654744444625766,1
-1.096621429186282,-0.3891981711278967,1.5057524855440496,-0.678261288143926,-1.1246420918378692,0.7116148780888898,1.277676821898509,-0.7484865365565536,-1.5341141707356223,0.33231401197959165,1
-2.654612679520854,2.25661187611591,2.3686736652708946,1.1707746050032775,0.1503017614618776,0.11422764866203965,-0.056945623721067457,-1.7101683926566256,-0.36361221221385587,0.3078017688920592,1
1.2031659043051324,0.4176728955441491,-1.6483207269653521,0.7359477166920773,-0.12578692009964815,-0.9896048202585809,1.0941915184709485,1.5295503194606137,0.055724912288694604,-1.6924646297148194,0
-0.22210005488832504,1.56010259128122,-0.34898484096084237,1.3037360157377398,1.143754043206929,-1.4785862457798415,-0.4152879139008013,2.270692857804396,0.3384964074944141,0.6327818661062848,0
1.3939833044044845,0.2599567195465293,-1.820376905126064,0.6557408577654781,-0.9787637157823074,-0.26987493529337125,0.3773004930448522,-0.9221653241776254,-0.4442932600761116,0.7569886166453519,0
1.30857635740031,0.36016957762212154,-1.7551864425695025,0.7176863479674039,0.4714683571359957,-0.7904744554453119,1.3454200461549777,-0.5112156764311852,1.8820244964750337,1.593186626639397,0
-1.4169329265794066,-0.1499410222282176,1.8047414806871296,-0.566036811803799,-1.7587394864231143,1.0584244868495878,-2.0392321777601006,0.7175422557959623,-1.183258512665775,-0.26940683444455776,1
-0.5565805587927611,-1.0054425365494795,1.0865941274926592,-1.0546375863326272,0.5389100436846587,1.5231240772696573,-0.1903386780836082,-1.382799730964336,-1.0372461543264564,-0.8756182533847572,1
1.8903310753726206,-1.9248737742133097,-1.5598485041923271,-1.113278618094243,-0.6771617115121117,0.07580455819372633,-0.14705738150213865,-0.32138584165299344,0.9751197334177512,-0.8254971967925115,0
-0.21800395111246743,0.49429822649116595,0.07123640976372436,0.3678318500303407,0.18645431476942764,-2.025142586657607,0.852433334796224,-0.11473644146689901,-0.661786464768388,-0.7925207384327007,0
1.3470079620646926,-1.2059294305819586,-1.1776263661655901,-0.64760424882061,0.2320499373576363,-0.4710383056183228,-1.4074637743765552,-0.21344715171184725,-1.4480843414973241,-0.718444221252436,0
-0.6280410441621462,-0.9554816196347338,1.1546608833545393,-1.032604866950344,1.8761708392158862,0.34175597577715944,-0.5769036556624031,0.4919191715065057,0.9504238381860503,-0.898414671348358,1
-1.6049928160355413,-0.021852310427115884,1.9852234844554366,-0.5110363241668366,0.07409478041977519,1.502357052096028,-1.3801014582148914,-0.05554769889661878,1.6286155455712918,-1.7033824393551547,1
1.778729606079058,-0.0486290939293601,-2.171052819570561,0.5023007501469899,0.751387123371789,0.09933230542922587,0.543360192379935,0.5705986685931593,-1.6694052811213718,-0.6626237589458467,0
1.65095783279967,-1.5682662555853057,-1.4073565777462071,-0.8730661341691316,0.6103702654334648,0.7472936051232618,0.117327383308782,-0.5915713888358299,-0.020901593964148132,1.277664895788425,0
-0.7042695578390484,-0.7135253245498665,1.1519914582675579,-0.8432121278364306,-0.5993926454440222,-0.8397218421807761,-0.525755021680761,0.15039378647620763,-2.123895724309807,-0.759132661553698,1
-0.8438968600864424,0.5347939349823916,0.825848048134191,0.21164583139569507,-0.4787486216634773,0.22213377163371284,-0.8946073022195039,-0.4397310582741749,1.2557561255735208,-0.18687164416135904,1
0.010666043036112356,1.38991763854744,-0.5677245254801606,1.2254198257881788,-0.543424771133765,-0.03275327021599839,0.10643022769189683,1.5039929885826886,-0.7128457826771644,-0.2549772174208553,0
-0.7733611820463181,1.9980532126169464,0.15513175371110188,1.5199007828156719,0.24822058630033608,0.18186625505849516,-0.8498443694647918,-0.8560838259088672,-0.4593608995402441,0.8303358165442456,0
-1.4572468345197769,1.2893837452548953,1.2800834663561242,0.6872046860873895,1.0915068519224618,-2.650969808393012,-2.0733902324081495,-0.37144086599579146,1.246085192497629,-0.34268759408034877,1
-1.8092192644831975,1.7414770593803177,1.5331384868596039,0.9768735841638702,-0.09671311187039239,0.2110174672026184,0.39913611435207086,1.1033018820165215,-0.5449190868089497,-0.037634702424848364,1
0.24412056163055487,1.208527053388294,-0.7828408332761093,1.1374615031631543,1.1265650295477574,1.8489560949453452,-1.1065259087416703,0.05921843401448826,-0.26888869055483056,2.5733598032498604,0
-0.4628143244152054,0.5730424764702362,0.3412939454844057,0.362053683865451,0.19655477651157463,1.4469778843537329,-1.485560373036972,0.889630795623437,1.0318445394686349,0.26705026586925884,1
1.643194896063594,-1.5332749016511844,-1.4117585997570292,-0.8446771311036577,0.40498171096095553,1.7654542402810969,0.9178619470547761,1.0324652605511468,-1.2608839543350452,2.1221561970126332,0
-1.2982633110297157,1.252910947705189,1.098852631772152,0.7038519249956302,-0.24751863555150475,-0.7271371758248686,0.620672097550678,-1.3353443587101013,-0.07443342910004629,0.17770100093325383,1
0.12037048159825979,-1.5007761085271265,0.4505901958944064,-1.2827436018806604,0.9715709509543554,-0.2489641484790735,1.3686315575323487,0.6860514599984393,0.6453759495851475,-0.9649234605801045,1
-1.191371824053801,0.7364443525987714,1.1732935229774184,0.28247903129874347,-0.18490213644298903,0.924027019206901,1.0490092258368893,-1.4084612963635597,-0.5227230205190395,-0.7043436905427592,1
0.9462181411982966,-0.9311258986502519,-0.7937138690592656,-0.5287850766824003,-0.2886586389201383,-0.01851313599238993,-0.827230943552323,1.5327389130025777,0.3227185603380895,0.5193465142411723,0
-1.2253286485188641,-0.35885568772728804,1.6521449400544352,-0.6910212608153766,0.11567463429285867,1.551151975522523,0.06751848141010895,1.7553408424432044,1.1792971840638264,2.060747924881987,1
0.26843823286600527,1.1966407601329454,-0.8080446346520016,1.134461632534038,-1.295078772063616,-1.2899608997410539,1.669021525289393,-1.5031429531181062,-0.3357846992901282,-0.2595913513636048,0
-1.447232309715955,1.258960766414728,1.2798898974129846,0.6635226041167854,-0.5160447282173739,0.9382838059759977,-0.4622752887050425,-0.30917212346863937,0.09612077694098337,-0.4344962274323156,1
1.6274891677492787,-1.4269583831777921,-1.4348386734329202,-0.7560060016083061,0.02100384163275905,1.305478807154329,-0.31026675659345604,-0.13014305436768459,0.6819529712949639,0.3241663524884421,0
-1.474870369130125,1.1550931572220966,1.355369508912365,0.5637228584656202,-0.5624667758942676,0.7077519354554754,0.9725544496267299,-1.5702247198904564,0.632407739055521,0.6218099622171964,1
-0.5456118631870741,-0.9216943171710046,1.0396701927796332,-0.9776368056669763,-0.863990769679816,-0.5923939242388692,-0.8309501164110378,-0.05023810944913695,0.04852162794482699,0.2704568257798388,1
-0.24878048490527352,0.13979095666427788,0.25058843541292297,0.04668349320040865,-0.7783047254023127,-0.5397596803093615,-0.978372777615032,-1.7025836042378404,0.19584525509768155,0.40825275571447184,1
-1.1286857111286408,-0.42795824236314417,1.560704376657771,-0.7221684618843189,0.8816397569494505,1.6871416350725648,1.4799441388900259,-0.8612842013282637,-0.007972641316617372,0.0773683076476183,1
-0.46809422158016967,0.6245303214114016,0.32725188129881433,0.4057088973265325,1.0531528533329035,-1.0810565404082624,0.6815006973726244,0.02975613949574519,-0.03955515385665504,0.028318376130461172,1
1.8969105586430772,-0.13685590474296339,-2.2813861028168905,0.4609375777834218,1.496044311489183,-1.7787202489042786,-0.05558467091045507,-1.1254890472983765,0.6543656563540577,0.2799686263198203,0
1.947420936293608,-0.17593681424465424,-2.3279946014731516,0.4420518344153194,-0.2727235697476705,-0.24574306408594432,-0.05429486651781221,0.6962063648134184,-2.6968866429415717,-0.23093453020867796,0
1.7435511867570064,-1.5104289871872933,-1.5444603177911855,-0.7938363618695756,-1.9520877995225019,2.1330333746562666,0.5883172064845765,-0.6226995198205938,-0.15178509503558332,0.28099186773503265,0
0.029102198062401108,0.08896213798745722,-0.07133524117291468,0.0871420582281426,1.088950596967366,-0.47193186578943347,-1.0777447779293061,0.6795977489346758,0.06428001909546277,-0.7153037092599682,0
-2.2407540622442617,2.3045001941840453,1.8399103683588671,1.3397023410260664,-0.3748208075495975,-0.24032539815813503,0.44426331148603976,1.159329803364248,0.7109599682034915,-0.3609661658190799,1
-0.2403838832912893,-1.209464285569061,0.7786131813915572,-1.1371405703477149,-0.9398797863273552,0.36659824609684827,-1.0592135218889516,0.9551423205012383,-0.5138669173366935,-0.06267909727317188,1
-1.0337168231543552,-0.4894993512830038,1.4683082741920452,-0.7471798838118373,1.8314587658543537,-1.3202332070206422,-0.4691756521047048,1.3538723741654128,1.179440120721287,-1.7131345290908775,1
-2.6831795444994633,1.9408764295065972,2.5298342401675162,0.8843953376867298,1.0536417966078395,-0.9758732529773327,2.632382064837391,0.1848361236948739,-0.949398888831943,0.4933179008808892,1
-0.1173571965808109,-1.4292200197074783,0.714793729357789,-1.292671935193406,0.6228499323474987,-0.45006547147924364,-0.1423794850212935,0.514438834058749,-1.0676204293825944,0.12029563171189886,1
2.357902481176771,-2.2418197899858265,-2.0091854456545235,-1.2486895454793459,0.010233061019587049,1.1631637521549596,0.46210347426327075,-0.6002168771587947,-0.9815086510479509,0.19905969557347003,0
-1.762549014792444,1.49919829846459,1.5723367624455282,0.7781396948117076,-1.2795769667357015,-1.8408742313316453,0.026091050210833786,-0.7257438131534656,-0.6248185776956788,0.517659020469123,1
2.404373459872777,-2.3995500510720533,-2.003477382180378,-1.3731411950663555,1.475356216949552,0.3109075655980046,-0.1599385299634271,-1.0025293646378088,0.8576596232020194,-0.01901620790268883,0
-0.561560120098196,-0.9802149100417679,1.0826602704074684,-1.0339808903673033,1.2378163119734618,-0.11453984525261789,-0.5993750229537729,0.046980593764742055,-1.594427658794367,0.005243699718183166,1
0.6599240453282813,0.8656197697713826,-1.1580682334866548,0.9633595288912332,2.075400798645439,0.2897748568964129,-0.32602353216784113,-0.4080753730215514,0.8711247034316923,1.2012139221639448,0
-0.8854184350998274,1.0270322369759797,0.6805732261808835,0.6317462946514872,0.7003098794089914,-0.8583577801812136,0.12200981464536144,-0.09605989972464987,-0.5756378262377739,2.5600845382687947,1
1.1867411076205625,-1.1405482443804993,-1.0063498510781044,-0.6392256616533439,0.8657551941701215,0.5049872789804571,-0.3345012358409484,-0.6533292325737119,-1.2002964070557762,-0.4749453111609562,0
1.8557100740851897,-1.5712725588426464,-1.6583037521530901,-0.8129668698619976,-0.48423407286625136,-1.5193699659540134,-0.7076694656187807,0.7746340534293368,1.2669111491866227,0.44381942814622843,0
-0.5581808107287306,1.8560546892474328,-0.053198233186156796,1.4609800212196704,-0.21910052880886424,0.32692737376416264,-2.211135309007885,0.7708651938869668,0.8294055811834892,0.23561455810856594,0
-2.1834730362399375,0.244724154235072,2.591239462318816,-0.4539012709622042,-0.03269474809409311,0.3840654489393073,-0.08912003951278841,0.6696725488300385,-2.0674421000398766,-1.3044695005048532,1
-1.2072734647544705,-0.43131517105673856,1.6588224640742952,-0.7492020275874836,-0.7673475628880495,2.1531824575115563,0.18334200573835174,-0.8082982853551515,0.8723206367206782,2.1898029332176723,1
-0.0669223319263002,1.480528030983137,-0.5083309481166585,1.2813177528809585,-0.4776574467651167,0.07156623721939247,0.3336621052869483,-0.510016398854747,0.47897982574639186,1.0375399442578992,0
0.5068853742393462,-1.7359797288420942,0.06845615820490913,-1.3711169612257894,-0.22096959953322298,-0.11232804969082982,0.7575077100473051,-0.57581824064468,0.6141667000434252,-0.5305011476105275,1
0.6306707302826332,0.8907587716860202,-1.132074272881558,0.9765000353052152,-1.6615200622689599,0.6385924587773739,-1.2110161997624567,0.047398671316414016,-0.06607979864731657,-0.6518361078021592,0
-2.0302233044062827,1.5948882804314957,1.8637890792245217,0.7802556296629671,-0.7553829323533225,0.18676676447707832,-1.4066610968482223,-1.3516846056163336,-0.6115178029919482,-0.9232332461109043,1
-1.075250682377452,-0.5335579949233338,1.5370358654053458,-0.7986478644996232,0.2034636358672231,-1.6064463202575725,-1.4222537095976742,-1.081548003614395,-0.7563507452843033,-0.6465728842425266,1
1.4314012631680715,-1.3671637697075496,-1.2172204342846318,-0.7635164018107329,-0.4930009346588328,-0.20812225035727522,0.8496020970210246,-0.6929095952606542,-0.5893647569442115,0.35701548596504734,0
-0.8331164908134,-0.7173147963435819,1.3121749221391945,-0.886027063542493,-1.1978778925888485,-0.553649305347182,0.03526355197172861,0.213979910734222,1.9647251329163893,-0.6997255079925856,1
0.3753160355962432,-1.7953200204405633,0.25415746401577566,-1.463611838962409,1.9094166404701305,0.9261775475316414,0.5629692366905709,-0.48712538376469605,-1.3985675738191412,-0.6506425691218269,1
-1.4644726891936308,1.0795418652772015,1.372710696223565,0.5004769649402108,-1.6609609335159914,-0.07016571145864703,0.20768768716311115,-1.2767485758203094,0.42961821913258585,0.27157883719537346,1
0.5310473664964522,0.9480053155391579,-1.032232742385394,0.9963089742553662,-1.008086310917404,-2.038124535177854,-0.35151348404130867,1.6764373122752827,-1.8707919210258557,0.0184183791895517,0
-0.9631423923877759,0.5560027554126633,0.9642331103688002,0.19375401623467067,-0.7031764251258874,1.1492733262856758,1.77080063563551,1.8124485579969287,-0.0349884904969617,-0.6269670577877674,1
0.9505730157716384,-2.255539634176584,-0.27062383183849703,-1.692004575814994,0.5040465155178444,-0.9857260463355437,-0.7928728322623442,-1.035242322419374,-0.5302576183724408,-0.10703035995455783,1
-1.0169505570607762,0.5544839843724834,1.0311023786717963,0.17593000475456239,0.6159356069442637,-1.0810633275998973,-0.3095464393139903,-1.251113576385303,0.5931012579683838,0.326133022242118,1
1.8979244746274293,-1.6145327302032033,-1.6930284217644647,-0.8380695839719172,0.7916626939629359,1.1581108735000678,0.6283455092642799,-0.8972543714858315,0.6241198170521551,-0.012246772846914623,0
